SSTID CF Level size Creation Deletion key_start key_end
5699 0 2 63672614 1681272066 1681272213 13932291 14103482
5700 0 2 96726567 1681272067 1681272214 14103525 14200517
5701 0 2 58585232 1681272067 1681272214 14200527 14406002
5702 0 2 55117893 1681272068 1681272205 14406066 14561074
5703 0 2 69996537 1681272068 1681272205 14561092 14736298
5704 0 2 35954406 1681272068 1681272093 14736326 14824897
5705 0 2 67260257 1681272069 1681272072 23149490 23209758
5706 0 2 67260482 1681272069 1681272069 23209782 23269776
5707 0 2 67261290 1681272069 1681272069 23269781 23331551
5708 0 2 67262651 1681272070 1681272070 23331559 23393502
5709 0 2 67261783 1681272070 1681272070 23393510 23453720
5710 0 2 53627424 1681272070 1681271903 23453723 23502423
5717 0 0 36732147 1681272072 1681272082 7863 29996511
5711 0 2 67261869 1681272071 1681272071 22744505 22805656
5712 0 2 67262542 1681272071 1681272071 22805657 22866062
5713 0 2 67263431 1681272071 1681272071 22866069 22927902
5714 0 2 67261846 1681272072 1681272072 22927907 22988950
5715 0 2 67263362 1681272072 1681272073 22988951 23049881
5718 0 2 67263347 1681272073 1681272073 23049883 23111579
5719 0 2 42242334 1681272073 1681272069 23111587 23149489
5711 0 3 67261869 1681272071 -1 22744505 22805656
5712 0 3 67262542 1681272071 -1 22805657 22866062
5713 0 3 67263431 1681272071 -1 22866069 22927902
5714 0 3 67261846 1681272072 -1 22927907 22988950
5715 0 3 67263362 1681272072 -1 22988951 23049881
5718 0 3 67263347 1681272073 -1 23049883 23111579
5719 0 3 42242334 1681272073 -1 23111587 23149489
5705 0 3 67260257 1681272069 -1 23149490 23209758
5706 0 3 67260482 1681272069 -1 23209782 23269776
5707 0 3 67261290 1681272069 -1 23269781 23331551
5708 0 3 67262651 1681272070 -1 23331559 23393502
5709 0 3 67261783 1681272070 -1 23393510 23453720
5740 0 0 36720867 1681272081 1681272111 3984 29998413
5720 0 1 65471528 1681272073 1681272120 161 1138178
5721 0 1 62540337 1681272074 1681272120 1138772 2260347
5722 0 1 69196854 1681272074 1681272121 2260390 3477180
5723 0 1 69954339 1681272074 1681272088 3477332 3952037
5724 0 1 61575949 1681272075 1681272121 3952046 4650037
5725 0 1 61834176 1681272075 1681272121 4650069 5747111
5726 0 1 72128566 1681272075 1681272122 5747317 6677364
5727 0 1 62523103 1681272076 1681272122 6677539 8223310
5728 0 1 66175140 1681272076 1681272104 8223552 9067916
5729 0 1 63687469 1681272077 1681272102 9068153 9832509
5730 0 1 76656599 1681272077 1681272099 9832593 10748092
5731 0 1 73245983 1681272077 1681272106 10748350 11634336
5732 0 1 74857241 1681272078 1681272097 11634469 12531176
5733 0 1 66442441 1681272078 1681272122 12531302 13543365
5734 0 1 64957597 1681272079 1681272123 13543774 14736267
5735 0 1 62317226 1681272079 1681272091 14736555 15537504
5736 0 1 61612038 1681272079 1681272123 15537967 16856957
5737 0 1 74315825 1681272080 1681272123 16857475 18040057
5738 0 1 86718472 1681272080 1681272093 18040140 19831497
5741 0 1 58791839 1681272081 1681272090 19831532 20877720
5742 0 1 61394341 1681272081 1681272095 20877824 21982079
5743 0 1 42020373 1681272081 1681272087 21982621 23453466
5744 0 1 61478214 1681272082 1681272082 23453929 23869821
5745 0 1 60627269 1681272082 1681272124 23869900 24200183
5746 0 1 61723301 1681272082 1681272124 24200321 24661338
5747 0 1 89103328 1681272083 1681272124 24661485 25152565
5748 0 1 61186926 1681272083 1681272124 25152717 25589782
5749 0 1 69310504 1681272083 1681272108 25589806 25951979
5750 0 1 64267390 1681272084 1681272124 25952024 26371754
5751 0 1 60600418 1681272084 1681272124 26371824 27200189
5752 0 1 73901234 1681272085 1681272124 27200315 27680075
5753 0 1 67506761 1681272085 1681272124 27680166 28048545
5754 0 1 66931272 1681272085 1681272124 28048790 28722189
5755 0 1 65260344 1681272086 1681272124 28722259 29071200
5756 0 1 60902379 1681272086 1681272124 29071241 29616439
5757 0 1 50415853 1681272086 1681272124 29616481 29999704
5759 0 0 36732198 1681272087 1681272111 15446 29999416
5762 0 0 36732202 1681272087 1681272112 859 29989377
5764 0 0 36726462 1681272087 1681272112 1858 29998077
5767 0 0 36732268 1681272087 1681272112 10496 29999585
5769 0 0 36726666 1681272088 1681272113 8081 29997544
5772 0 0 36732031 1681272088 1681272113 460 29987334
5761 0 2 61682681 1681272087 1681272161 21982436 22267948
5765 0 2 65887281 1681272087 1681272169 22267978 22584535
5771 0 2 44342560 1681272088 1681272125 22584553 23453466
5774 0 0 36720805 1681272088 1681272113 2763 29995158
5777 0 0 36732262 1681272088 1681272114 4266 29993362
5779 0 0 36732313 1681272088 1681272114 1664 29998981
5782 0 0 36726482 1681272088 1681272115 5469 29999955
5784 0 0 36726584 1681272089 1681272115 3154 29995311
5787 0 0 36726454 1681272089 1681272115 6409 29998266
5789 0 0 36732160 1681272089 1681272116 18997 29998239
5791 0 0 36732157 1681272089 1681272116 2237 29997371
5794 0 0 36726523 1681272089 1681272117 38 29998372
5796 0 0 36726527 1681272090 1681272117 5477 29997742
5775 0 2 60192702 1681272088 1681272248 3477332 3577017
5780 0 2 82188091 1681272088 1681272248 3577054 3702347
5786 0 2 80873629 1681272089 1681272249 3702387 3826549
5792 0 2 83027552 1681272089 1681272249 3826558 3952043
5798 0 0 36732330 1681272090 1681272117 3799 29996418
5801 0 0 36732225 1681272090 1681272118 284 29999880
5803 0 0 36720772 1681272090 1681272118 14021 29999293
5806 0 0 36732116 1681272090 1681272118 5126 29991574
5799 0 2 62269224 1681272090 1681272163 19831532 20036830
5804 0 2 61105999 1681272090 1681272164 20036845 20318502
5807 0 2 70335306 1681272091 1681272173 20318546 20584837
5808 0 2 72537017 1681272091 1681272173 20584905 20877732
5809 0 2 38098822 1681272091 1681272205 14736326 14824897
5810 0 2 76070856 1681272092 1681272206 14824912 15002390
5811 0 2 72055441 1681272092 1681272206 15002422 15247904
5812 0 2 50828507 1681272092 1681272276 15247921 15405474
5813 0 2 49442431 1681272093 1681272130 15405485 15537688
5814 0 2 50033534 1681272093 1681272207 18040124 18197227
5815 0 2 49342394 1681272093 1681272207 18197238 18349485
5816 0 2 65060179 1681272094 1681272208 18349573 18636170
5817 0 2 71659289 1681272094 1681272288 18636288 18994507
5818 0 2 61974798 1681272094 1681272164 18994528 19280050
5819 0 2 68910179 1681272095 1681272164 19280074 19680872
5820 0 2 41693765 1681272095 1681272164 19680924 19831510
5821 0 2 61402584 1681272095 1681272173 20877779 21056966
5822 0 2 61015351 1681272096 1681272174 21056995 21281594
5823 0 2 134512101 1681272096 1681272096 21281603 21401056
5824 0 2 64359058 1681272097 1681272161 21401062 21982111
5831 0 0 36732261 1681272099 1681272119 6780 29997701
5825 0 2 49339854 1681272097 1681272278 11634455 11732222
5826 0 2 48975315 1681272097 1681272278 11732236 11830983
5827 0 2 68378992 1681272098 1681272384 11831022 12002967
5828 0 2 69005697 1681272098 1681272203 12002971 12174727
5829 0 2 85989332 1681272099 1681272204 12174753 12355886
5832 0 2 37624956 1681272099 1681272204 12355910 12444526
5833 0 2 36656290 1681272099 1681272204 12444536 12531280
5834 0 2 41588535 1681272099 1681272390 9832593 9924669
5835 0 2 71125781 1681272100 1681272275 9924681 10084273
5836 0 2 83610570 1681272100 1681272275 10084309 10268190
5837 0 2 83906554 1681272101 1681272217 10268207 10451964
5838 0 2 41504012 1681272101 1681272217 10451985 10544117
5839 0 2 50178985 1681272101 1681272218 10544118 10657546
5840 0 2 41366583 1681272102 1681272218 10657569 10748125
5841 0 2 63734788 1681272102 1681272243 9068083 9209205
5842 0 2 40933587 1681272102 1681272241 9209229 9300953
5843 0 2 42108624 1681272102 1681272241 9300961 9392764
5844 0 2 75689733 1681272103 1681272242 9392773 9558150
5845 0 2 41491939 1681272103 1681272242 9558157 9649953
5846 0 2 40619704 1681272103 1681272242 9649962 9741132
5847 0 2 41366501 1681272104 1681272242 9741141 9832576
5848 0 2 41576366 1681272104 1681272309 8223408 8359201
5849 0 2 74360608 1681272104 1681272310 8359209 8522495
5850 0 2 40203639 1681272105 1681272243 8522518 8613272
5851 0 2 82280780 1681272105 1681272244 8613340 8794480
5852 0 2 41308732 1681272105 1681272244 8794518 8885627
5853 0 2 40750766 1681272106 1681272244 8885647 8977108
5854 0 2 40880956 1681272106 1681272245 8977135 9068068
5859 0 0 36732217 1681272107 1681272119 1545 29997917
5855 0 2 41719850 1681272106 1681272218 10748129 10839212
5856 0 2 117579547 1681272106 1681272219 10839221 11141922
5857 0 2 96853120 1681272107 1681272325 11141940 11327944
5860 0 2 63346440 1681272107 1681272279 11327956 11437250
5861 0 2 48975058 1681272108 1681272279 11437261 11535792
5862 0 2 49476061 1681272108 1681272279 11535809 11634432
5863 0 2 67263010 1681272108 1681272184 25589794 25648847
5864 0 2 67262991 1681272109 1681272109 25648849 25708147
5865 0 2 67261015 1681272109 1681272109 25708150 25768556
5866 0 2 67261692 1681272110 1681272110 25768559 25827942
5867 0 2 67262596 1681272110 1681272110 25827948 25887822
5868 0 2 67262402 1681272110 1681271849 25887824 25947671
5869 0 2 5059817 1681272111 1681271849 25947673 25951995
5823 0 3 134512101 1681272096 -1 21281603 21401056
5710 0 3 53627424 1681272070 -1 23453723 23502423
5035 0 3 67262699 1681271902 -1 23502425 23570348
5036 0 3 67261416 1681271903 -1 23570354 23637685
5037 0 3 27431731 1681271903 -1 23637695 23665633
5010 0 3 67261774 1681271894 -1 23665636 23734409
5011 0 3 67261769 1681271894 -1 23734410 23802056
5012 0 3 67262643 1681271895 -1 23802060 23869860
5013 0 3 67261151 1681271895 -1 23869870 23938398
5744 0 2 61478214 1681272082 1681272125 23453929 23869821
5014 0 3 52565465 1681271895 -1 23938405 23991224
4857 0 3 67261531 1681271856 1681273534 23991226 24059944
4858 0 3 67261956 1681271857 1681273444 24059948 24130205
4859 0 3 67261963 1681271857 1681273488 24130206 24200226
5885 0 0 36732203 1681272116 1681272146 11631 29997223
5870 0 1 77419983 1681272111 1681272155 38 898952
5871 0 1 68798495 1681272111 1681272156 899007 1723780
5872 0 1 65374505 1681272112 1681272156 1723810 2622220
5873 0 1 70039914 1681272112 1681272157 2622334 3364353
5874 0 1 66542944 1681272112 1681272157 3364408 4164797
5875 0 1 67126208 1681272113 1681272157 4164867 4964265
5876 0 1 66938074 1681272113 1681272158 4964511 5747111
5877 0 1 69766275 1681272113 1681272135 5747317 6480092
5878 0 1 65386372 1681272114 1681272158 6480161 7359426
5879 0 1 67941912 1681272114 1681272158 7359534 8223315
5880 0 1 62467095 1681272115 1681272159 8223475 10451942
5881 0 1 78756608 1681272115 1681272159 10452214 12708267
5882 0 1 74495572 1681272115 1681272130 12708453 13543365
5883 0 1 53140167 1681272116 1681272126 13543645 13932264
5886 0 1 63703811 1681272116 1681272160 13932287 15405243
5887 0 1 66201540 1681272117 1681272129 15405483 16205751
5888 0 1 61293053 1681272117 1681272139 16205899 17297343
5889 0 1 82295891 1681272117 1681272127 17297384 18040074
5890 0 1 63242285 1681272118 1681272160 18040539 20318488
5891 0 1 64074972 1681272118 1681272160 20318514 22583874
5892 0 1 105453206 1681272118 1681272124 22584556 24200183
5893 0 1 66513911 1681272119 1681272145 24200321 24597966
5894 0 1 68527980 1681272119 1681272160 24598118 25020650
5895 0 1 69862325 1681272120 1681272141 25020711 25382814
5896 0 1 69605854 1681272120 1681272160 25382853 26020536
5897 0 1 60582462 1681272121 1681272160 26020641 26371754
5898 0 1 62916543 1681272121 1681272160 26371824 26959668
5899 0 1 60788514 1681272121 1681272160 26959764 27471270
5900 0 1 61436196 1681272122 1681272133 27471329 27749252
5901 0 1 62452412 1681272122 1681272137 27749263 28048575
5902 0 1 63452037 1681272122 1681272160 28048790 28590422
5903 0 1 60947445 1681272123 1681272160 28590436 28927959
5904 0 1 63320338 1681272123 1681272143 28927979 29267120
5905 0 1 80216111 1681272123 1681272160 29267168 29759686
5906 0 1 29532369 1681272124 1681272160 29759754 29999955
5908 0 0 36732192 1681272124 1681272147 2025 29998692
5910 0 0 36720767 1681272124 1681272147 13163 29998963
5913 0 0 36720830 1681272125 1681272148 4075 29997615
5915 0 0 36732139 1681272125 1681272148 7417 29996423
5918 0 0 36732284 1681272125 1681272149 10640 29997917
5920 0 0 36732207 1681272125 1681272149 4020 29997749
5923 0 0 36726607 1681272125 1681272149 138 29982365
5925 0 0 36726499 1681272125 1681272150 4277 29998902
5911 0 2 61861558 1681272124 1681272169 22584553 23331490
5916 0 2 66555584 1681272125 1681272170 23331729 23802056
5922 0 2 66560519 1681272125 1681272170 23802086 24130193
5927 0 2 15789610 1681272126 1681272180 24130222 24200183
5928 0 0 36732125 1681272126 1681272150 4438 29996816
5931 0 0 36720971 1681272126 1681272151 903 29991592
5933 0 0 36732089 1681272126 1681272151 772 29995908
5936 0 0 36732146 1681272126 1681272151 323 29992680
5938 0 0 36726491 1681272126 1681272152 245 29997089
5941 0 0 36726490 1681272126 1681272152 5712 29998217
5929 0 2 56257598 1681272126 1681272315 13543633 13673419
5934 0 2 73544280 1681272126 1681272315 13673451 13845310
5940 0 2 37443600 1681272126 1681272214 13845337 13932273
5943 0 0 36720720 1681272127 1681272152 6074 29999643
5946 0 0 36726452 1681272127 1681272153 363 29998137
5949 0 0 36720983 1681272127 1681272153 6033 29992718
5951 0 0 36732173 1681272127 1681272154 2495 29991106
5953 0 0 36732181 1681272127 1681272154 2246 29999540
5955 0 0 36715103 1681272127 1681272154 6001 29999389
5944 0 2 49268906 1681272127 1681272250 17297382 17450191
5948 0 2 134515035 1681272127 1681272127 17450201 17566316
5956 0 2 52028586 1681272128 1681272208 17566319 17722457
5957 0 2 71744545 1681272128 1681272208 17722497 17961480
5958 0 2 27587192 1681272128 1681272209 17961507 18040082
5959 0 2 52852833 1681272129 1681272277 15405483 15537688
5960 0 2 74953504 1681272129 1681272277 15537714 15711252
5961 0 2 65154834 1681272129 1681272277 15711263 15864425
5962 0 2 68012903 1681272130 1681272427 15864453 15975674
5963 0 2 49847648 1681272130 1681272328 15975683 16129792
5964 0 2 24679204 1681272130 1681272238 16129793 16205882
5965 0 2 72255721 1681272130 1681272284 12708378 12837221
5966 0 2 43094773 1681272131 1681272284 12837243 12927825
5967 0 2 44673212 1681272131 1681272284 12927859 13020993
5968 0 2 43231336 1681272131 1681272285 13021021 13111602
5969 0 2 42752074 1681272132 1681272285 13111620 13201614
5970 0 2 73448286 1681272132 1681272285 13201628 13373561
5971 0 2 73067177 1681272132 1681272392 13373571 13543607
5972 0 2 67261819 1681272133 1681272133 27471296 27530076
5973 0 2 67261869 1681272133 1681272133 27530078 27588980
5974 0 2 67262202 1681272134 1681272134 27588981 27647046
5975 0 2 67261513 1681272134 1681272134 27647049 27705173
5976 0 2 50853113 1681272134 1681272134 27705176 27749262
5982 0 0 36732153 1681272136 1681272155 3397 29998755
5977 0 2 51489302 1681272135 1681272319 5747230 5844934
5978 0 2 51443754 1681272135 1681272319 5844961 5943108
5979 0 2 89619843 1681272135 1681272320 5943121 6112454
5980 0 2 51529422 1681272136 1681272429 6112480 6210545
5983 0 2 51684875 1681272136 1681272430 6210552 6308746
5984 0 2 51876625 1681272136 1681272201 6308753 6406659
5985 0 2 38765558 1681272136 1681272202 6406678 6480152
5986 0 2 67261289 1681272137 1681272137 27749263 27807943
5987 0 2 67261044 1681272137 1681272137 27807945 27866281
5988 0 2 67262273 1681272137 1681272137 27866282 27924311
5989 0 2 67261365 1681272138 1681272138 27924313 27981681
5990 0 2 67261569 1681272138 1681272139 27981682 28039799
5991 0 2 10248674 1681272139 1681272059 28039808 28048654
5992 0 2 68873273 1681272139 1681272238 16205896 16419052
5993 0 2 48508221 1681272139 1681272238 16419078 16570225
5994 0 2 50252281 1681272139 1681272239 16570268 16722957
5995 0 2 68137003 1681272140 1681272239 16722972 16933298
5996 0 2 50648196 1681272140 1681272250 16933310 17086211
5997 0 2 68759720 1681272140 1681272250 17086272 17297361
5998 0 2 67261206 1681272141 1681271897 25020705 25079608
5999 0 2 67260320 1681272141 1681272141 25079613 25137797
6000 0 2 67262559 1681272142 1681272142 25137798 25195167
6001 0 2 67262295 1681272142 1681272142 25195173 25253928
6002 0 2 67261517 1681272142 1681272142 25253931 25311928
6003 0 2 67261789 1681272143 1681272184 25311929 25370173
6004 0 2 14868535 1681272143 1681272184 25370181 25382840
6010 0 0 36720926 1681272144 1681272155 6758 29997261
6005 0 2 67261920 1681272143 1681272363 28927966 28986882
6006 0 2 67263687 1681272144 1681272364 28986886 29045598
6007 0 2 67261218 1681272144 1681272364 29045606 29104657
6008 0 2 67261728 1681272144 1681272364 29104662 29162807
6011 0 2 67262124 1681272145 1681272145 29162809 29221444
6012 0 2 52524385 1681272145 1681272145 29221454 29267129
5948 0 3 134515035 1681272127 -1 17450201 17566316
4860 0 3 67261688 1681271857 -1 24200227 24269287
4861 0 3 67260441 1681271858 -1 24269296 24338221
4862 0 3 67262091 1681271858 -1 24338223 24407972
5386 0 3 67260014 1681271986 -1 24407981 24471296
6013 0 2 134515315 1681272145 1681272180 24200321 24542299
6014 0 2 64234976 1681272146 1681271988 24542303 24597986
6014 0 3 64234976 1681272146 -1 24542303 24597986
5389 0 3 67261640 1681271987 -1 24597989 24661379
5390 0 3 67262207 1681271987 -1 24661383 24724833
5391 0 3 27135134 1681271988 -1 24724846 24749551
6032 0 0 36726639 1681272153 1681272184 20932 29992850
6015 0 1 101915939 1681272146 1681272193 38 898952
6016 0 1 67349150 1681272147 1681272193 899007 1498225
6017 0 1 58210280 1681272147 1681272167 1498379 1943156
6018 0 1 66949172 1681272148 1681272194 1943226 2735163
6019 0 1 64740723 1681272148 1681272170 2735442 3250356
6020 0 1 81115994 1681272149 1681272194 3250442 4058089
6021 0 1 58175540 1681272149 1681272161 4058154 4481347
6022 0 1 65533876 1681272149 1681272181 4481349 5066072
6023 0 1 77512119 1681272150 1681272176 5066230 5747111
6024 0 1 69526929 1681272150 1681272195 5747751 6872932
6025 0 1 66161170 1681272151 1681272195 6873163 7629998
6026 0 1 66641634 1681272151 1681272165 7630057 8223315
6027 0 1 65148625 1681272151 1681272195 8223474 9392721
6028 0 1 64310854 1681272152 1681272196 9392780 10544082
6029 0 1 61532573 1681272152 1681272196 10544118 11634429
6030 0 1 75334638 1681272152 1681272196 11634444 12708267
6033 0 1 74580097 1681272153 1681272197 12708645 14405993
6034 0 1 64811235 1681272153 1681272197 14406053 15405243
6035 0 1 61152586 1681272154 1681272198 15405734 17566242
6036 0 1 67030779 1681272154 1681272198 17566619 18994476
6037 0 1 73957671 1681272154 1681272163 18994570 20318488
6038 0 1 61330538 1681272155 1681272172 20318514 21401006
6039 0 1 48560101 1681272155 1681272160 21401245 22267820
6040 0 1 60960091 1681272155 1681272169 22268258 24130126
6041 0 1 63582897 1681272156 1681272179 24130267 24885902
6042 0 1 72189528 1681272156 1681272183 24885933 25520856
6043 0 1 62556485 1681272157 1681272198 25520876 26055752
6044 0 1 61586152 1681272157 1681272198 26055904 26371754
6045 0 1 63560461 1681272157 1681272198 26371824 26817179
6046 0 1 60982574 1681272158 1681272198 26817314 27293756
6047 0 1 60600052 1681272158 1681272198 27293892 28231422
6048 0 1 62693081 1681272158 1681272198 28231687 28590422
6049 0 1 70210361 1681272159 1681272198 28590435 28927959
6050 0 1 67775085 1681272159 1681272198 28928217 29616439
6051 0 1 62925300 1681272160 1681272174 29616481 29892404
6052 0 1 8774004 1681272160 1681272198 29892588 29999955
6054 0 0 36732202 1681272160 1681272185 1712 29998052
6056 0 0 36726479 1681272160 1681272185 10195 29999375
6059 0 0 36726615 1681272160 1681272185 1373 29996422
6061 0 0 36726434 1681272161 1681272186 16440 29997777
6064 0 0 36726614 1681272161 1681272186 2881 29984259
6066 0 0 36732465 1681272161 1681272186 83 29996855
6057 0 2 66537295 1681272160 1681272240 21401062 21799360
6062 0 2 68641872 1681272161 1681272240 21799417 22125526
6068 0 2 38169903 1681272161 1681272240 22125532 22267948
6069 0 0 36732250 1681272161 1681272187 6276 29997274
6071 0 0 36732117 1681272161 1681272187 2124 29995209
6074 0 0 36720909 1681272161 1681272188 2356 29990443
6076 0 0 36732222 1681272162 1681272188 1314 29998406
6079 0 0 36732416 1681272162 1681272188 2737 29993319
6081 0 0 36726588 1681272162 1681272189 4095 29999619
6084 0 0 36732314 1681272162 1681272189 4821 29993831
6086 0 0 36720821 1681272162 1681272190 3059 29986012
6089 0 0 36732154 1681272162 1681272190 106 29997872
6091 0 0 36732083 1681272163 1681272190 11196 29997412
6072 0 2 64098978 1681272161 1681272422 4058154 4164800
6077 0 2 63574237 1681272162 1681272422 4164818 4269729
6083 0 2 64885306 1681272162 1681272600 4269747 4375356
6088 0 2 64019464 1681272162 1681272353 4375371 4481348
6093 0 0 36720967 1681272163 1681272191 2353 29998399
6096 0 0 36720789 1681272163 1681272191 1711 29999928
6099 0 0 36709400 1681272163 1681272191 592 29999452
6101 0 0 36732251 1681272163 1681272192 6945 29997153
6094 0 2 58637476 1681272163 1681272255 18994528 19208034
6098 0 2 65150241 1681272163 1681272256 19208082 19475917
6102 0 2 69423794 1681272164 1681272256 19476060 19756203
6103 0 2 49326608 1681272164 1681272256 19756210 19905781
6104 0 2 48299010 1681272164 1681272257 19905829 20036830
6105 0 2 47283828 1681272164 1681272257 20036845 20186172
6106 0 2 28721924 1681272165 1681272345 20186237 20318502
6107 0 2 53331609 1681272165 1681272311 7630042 7727207
6108 0 2 55356957 1681272165 1681272312 7727221 7825574
6109 0 2 55150135 1681272166 1681272312 7825595 7923721
6110 0 2 48552657 1681272166 1681272312 7923767 8012304
6111 0 2 64663201 1681272166 1681272310 8012339 8118624
6112 0 2 63854946 1681272166 1681272310 8118665 8223392
6113 0 2 80017410 1681272167 1681272460 1498291 1617525
6114 0 2 82355632 1681272167 1681272441 1617538 1723794
6115 0 2 68216111 1681272168 1681272287 1723809 1833919
6116 0 2 69614518 1681272168 1681272287 1833928 1943194
6117 0 2 61328754 1681272169 1681272240 22267978 22454701
6118 0 2 64598185 1681272169 1681272237 22454749 22866038
6119 0 2 68690292 1681272169 1681272237 22866093 23570322
6120 0 2 64717335 1681272170 1681272274 23570385 23869848
6121 0 2 60872920 1681272170 1681272274 23869874 24130193
6126 0 0 36732304 1681272172 1681272192 3095 29994988
6122 0 2 75677325 1681272170 1681272399 2735385 2851752
6123 0 2 74696834 1681272171 1681272400 2851776 2966106
6124 0 2 112811563 1681272171 1681272475 2966115 3137932
6127 0 2 73537709 1681272172 1681272307 3137955 3250435
6128 0 2 62623142 1681272172 1681272435 20318514 20511677
6129 0 2 65753163 1681272173 1681272280 20511682 20729965
6130 0 2 63644240 1681272173 1681272280 20730043 20942685
6131 0 2 51704503 1681272173 1681272280 20942691 21056966
6132 0 2 49080639 1681272174 1681272281 21056995 21206787
6133 0 2 31261606 1681272174 1681272308 21206806 21401006
6134 0 2 67260745 1681272174 1681272402 29616461 29673315
6135 0 2 67261570 1681272175 1681272402 29673319 29730730
6136 0 2 67263522 1681272175 1681272419 29730731 29787607
6137 0 2 67261818 1681272175 1681272419 29787608 29844774
6138 0 2 56779959 1681272176 1681272419 29844776 29892575
6139 0 2 59868411 1681272176 1681272351 5066201 5168368
6140 0 2 59942441 1681272176 1681272351 5168386 5269887
6141 0 2 105207501 1681272177 1681272352 5269907 5430106
6142 0 2 82168439 1681272177 1681272526 5430109 5551683
6143 0 2 53473603 1681272178 1681272320 5551691 5648782
6144 0 2 55248159 1681272178 1681272320 5648790 5747209
6150 0 0 36731996 1681272180 1681272193 9823 29993554
6145 0 2 68582884 1681272179 1681272344 24130222 24407942
6146 0 2 92577486 1681272179 1681272431 24407992 24542299
6147 0 2 134516142 1681272179 1681272324 24542783 24845320
6148 0 2 47514623 1681272180 1681272141 24845327 24885925
6151 0 2 108796186 1681272181 1681272354 4481349 4650069
6152 0 2 74308015 1681272181 1681272354 4650080 4763188
6153 0 2 58048627 1681272182 1681272355 4763192 4863305
6154 0 2 58459207 1681272182 1681272352 4863328 4964430
6155 0 2 59741959 1681272182 1681272352 4964480 5066184
6148 0 3 47514623 1681272180 -1 24845327 24885925
5017 0 3 67262412 1681271896 -1 24885929 24953746
5018 0 3 67263109 1681271897 -1 24953751 25020704
5998 0 3 67261206 1681272141 -1 25020705 25079608
5999 0 3 67260320 1681272141 -1 25079613 25137797
6000 0 3 67262559 1681272142 -1 25137798 25195167
6001 0 3 67262295 1681272142 -1 25195173 25253928
6002 0 3 67261517 1681272142 -1 25253931 25311928
6156 0 2 134516518 1681272183 1681272220 24885933 25394774
6157 0 2 134511306 1681272183 1681271855 25394783 25509162
6158 0 2 13694085 1681272184 1681272108 25509173 25520871
6157 0 3 134511306 1681272183 -1 25394783 25509162
6158 0 3 13694085 1681272184 -1 25509173 25520871
4854 0 3 67262221 1681271855 -1 25520882 25589793
5863 0 3 67263010 1681272108 -1 25589794 25648847
6172 0 0 36720867 1681272189 1681272221 5449 29998043
6159 0 1 73193601 1681272184 1681272230 38 653657
6160 0 1 53833922 1681272185 1681272198 653723 898952
6161 0 1 67182633 1681272185 1681272209 898989 1378990
6162 0 1 64667768 1681272185 1681272230 1379206 2260347
6163 0 1 60628422 1681272186 1681272230 2260363 2965567
6164 0 1 65745285 1681272186 1681272231 2966110 3702266
6165 0 1 63092596 1681272186 1681272231 3702418 4649871
6166 0 1 61793847 1681272187 1681272232 4650112 6308729
6167 0 1 68705769 1681272187 1681272200 6308769 6872932
6168 0 1 72588618 1681272188 1681272211 6873163 7530992
6169 0 1 62523142 1681272188 1681272232 7531135 8613219
6170 0 1 64971680 1681272188 1681272232 8613290 9392721
6173 0 1 72905650 1681272189 1681272233 9392780 10268077
6174 0 1 73498204 1681272189 1681272217 10268207 11141755
6175 0 1 71205218 1681272190 1681272233 11142104 12002911
6176 0 1 74147340 1681272190 1681272202 12003014 12708267
6177 0 1 63979633 1681272190 1681272233 12708645 13845306
6178 0 1 57685984 1681272191 1681272213 13845347 14405993
6179 0 1 79354249 1681272191 1681272204 14406004 15247801
6180 0 1 70315340 1681272191 1681272234 15247911 16418839
6181 0 1 64842336 1681272192 1681272234 16419231 17566275
6182 0 1 76671600 1681272192 1681272207 17566416 18636162
6183 0 1 64405666 1681272193 1681272234 18636171 20186044
6184 0 1 64491976 1681272193 1681272234 20186593 22454489
6185 0 1 67731451 1681272193 1681272234 22454729 24845118
6186 0 1 62636193 1681272194 1681272219 24845342 25887792
6187 0 1 70576466 1681272194 1681272234 25887874 26250525
6188 0 1 56907818 1681272195 1681272199 26250558 26444864
6189 0 1 62442319 1681272195 1681272234 26444998 26897573
6190 0 1 63583738 1681272195 1681272234 26897590 27293756
6191 0 1 62088988 1681272196 1681272234 27293892 27981638
6192 0 1 69013387 1681272196 1681272234 27981913 28457974
6193 0 1 70741128 1681272196 1681272215 28458004 28788146
6194 0 1 60651192 1681272197 1681272234 28788183 29294883
6195 0 1 62526486 1681272197 1681272234 29294919 29616439
6196 0 1 19885826 1681272198 1681272234 29616528 29999955
6198 0 0 36720859 1681272198 1681272221 16550 29991234
6200 0 0 36732244 1681272198 1681272221 1997 29999423
6203 0 0 36726612 1681272198 1681272222 4854 29999636
6206 0 0 36726643 1681272198 1681272222 3158 29993602
6208 0 0 36732151 1681272198 1681272222 4252 29998480
6210 0 0 36726530 1681272199 1681272223 1569 29993640
6201 0 2 40903093 1681272198 1681272350 653717 715991
6204 0 2 128494239 1681272198 1681272350 715995 898967
6212 0 0 36732260 1681272199 1681272223 3034 29999826
6215 0 0 36732055 1681272199 1681272224 17390 29989754
6217 0 0 36726505 1681272199 1681272224 5029 29990086
6220 0 0 36732182 1681272199 1681272224 19240 29992491
6222 0 0 36726615 1681272199 1681272225 1828 29995984
6224 0 0 36732220 1681272200 1681272225 5780 29999115
